MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,Feature1stFlrSF,Feature2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,Feature3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,HasPool,Has2ndFloor,HasGarage,HasBsmt,HasFireplace,BltSoldYrDiff,TotalSF,TotalBathr,TotalPorchSF,SalePrice
30,4,60.0,10200,1,1,3,3,0,4,0,19,2,2,0,2,5,8,1940,1997,1,1,14,15,2,0.0,3,4,2,4,4,4,6,0,6,0,672,672,1,0,1,5,672,0,0,672,0,0,1,0,2,1,4,4,7,0,3,5,1940.0,3,1,240,5,5,0,168,0,0,0,0,0,3,0,1,0,8,2008,9,4,0,0,1,1,0,68,1344,1.0,168,108000
60,4,93.0,12090,1,1,3,3,0,0,0,15,2,2,0,5,8,5,1998,1998,3,1,13,14,1,650.0,2,4,2,2,4,4,6,0,6,0,1141,1141,1,2,1,5,1165,1098,0,2263,0,0,2,1,4,1,2,10,7,1,5,3,1998.0,0,2,420,5,5,2,144,123,0,0,0,0,3,4,1,0,7,2006,9,0,0,1,1,1,1,8,3404,2.5,267,258000
60,4,68.0,10364,1,1,0,3,0,4,0,8,2,2,0,5,6,5,1995,1996,1,1,8,8,2,0.0,3,4,2,2,4,4,6,0,6,0,806,806,1,2,1,5,806,766,0,1572,0,0,2,1,3,1,4,7,7,1,5,3,1995.0,0,2,373,5,5,2,0,40,0,0,0,0,3,4,1,0,5,2007,9,4,0,1,1,1,1,12,2378,2.5,40,168000
20,4,68.0,9991,1,1,0,3,0,0,0,19,1,2,0,2,4,4,1976,1993,1,1,10,11,2,0.0,3,4,1,4,4,4,1,1116,6,0,165,1281,1,0,1,5,1620,0,0,1620,1,0,2,0,3,1,4,8,2,1,5,1,1993.0,3,2,490,5,5,2,120,78,0,0,0,0,3,1,1,0,6,2009,9,4,0,0,1,1,1,33,2901,3.0,198,150000
50,4,51.0,10480,1,1,3,3,0,4,0,18,2,2,0,0,6,5,1936,1950,1,1,8,8,2,0.0,3,4,0,4,4,4,6,0,6,0,1064,1064,1,0,1,0,1166,0,473,1639,0,0,1,0,3,1,4,6,1,0,3,5,1936.0,3,1,240,5,5,2,0,0,0,0,0,0,3,4,1,0,3,2008,9,4,0,0,1,1,0,72,2230,1.0,0,115000
70,4,63.0,15576,1,1,3,3,0,4,0,6,2,2,0,5,6,7,1915,1976,1,1,14,11,2,0.0,3,4,0,2,4,4,6,0,6,0,840,840,1,0,1,5,840,840,0,1680,0,0,2,0,4,1,4,8,7,0,3,1,1960.0,3,1,308,5,5,2,0,0,160,0,0,0,3,4,1,0,3,2008,9,4,0,1,1,1,0,93,2520,2.0,160,177000
60,4,109.0,14154,1,1,3,3,0,0,0,16,2,2,0,5,7,5,2006,2006,1,1,13,14,1,350.0,2,4,2,0,1,4,6,0,6,0,1063,1063,1,0,1,5,1071,1101,0,2172,0,0,2,1,3,1,2,9,7,1,2,1,2006.0,2,3,947,5,5,2,192,62,0,0,0,0,3,4,1,0,8,2007,7,5,0,1,1,1,1,1,3235,2.5,254,280000
60,1,85.0,10800,1,1,3,3,0,4,0,21,2,2,0,5,8,5,2007,2008,1,1,13,14,3,100.0,2,4,2,0,4,4,2,789,6,0,245,1034,1,0,1,5,1050,1028,0,2078,1,0,2,1,3,1,0,8,7,1,2,1,2008.0,0,3,836,5,5,2,0,102,0,0,0,0,3,4,1,0,4,2008,7,5,0,1,1,1,1,1,3112,3.5,102,339750
20,4,68.0,9571,1,1,3,3,0,4,0,7,2,2,0,2,5,3,1958,1958,1,1,2,2,2,0.0,3,1,1,4,0,4,6,0,6,0,1276,1276,1,4,1,0,1276,0,0,1276,0,0,1,0,3,1,4,5,4,0,3,1,1958.0,3,1,350,5,5,2,0,0,0,0,0,0,3,4,1,0,6,2009,0,0,0,0,1,1,0,51,2552,1.0,0,60000
190,4,100.0,34650,1,1,3,0,0,4,0,8,2,2,1,2,5,5,1955,1955,3,1,14,15,2,0.0,3,4,1,4,4,2,5,1056,6,0,0,1056,1,4,0,5,1056,0,0,1056,1,0,1,0,3,1,4,5,7,0,3,1,1955.0,0,2,572,5,5,2,264,0,0,0,0,0,3,4,1,0,1,2006,9,4,0,0,1,1,0,51,2112,2.0,264,145000
20,1,68.0,4403,1,1,1,3,0,4,0,21,2,2,0,2,7,5,2009,2009,1,1,8,8,3,432.0,0,4,2,0,4,0,2,578,6,0,892,1470,1,0,1,5,1478,0,0,1478,1,0,2,1,2,1,2,7,7,1,2,1,2009.0,0,2,484,5,5,2,0,144,0,0,0,0,3,4,1,0,6,2010,7,5,0,0,1,1,1,1,2948,3.5,144,222000
30,5,56.0,8960,1,0,3,3,0,4,0,17,0,2,0,2,5,6,1927,1950,1,1,15,16,2,0.0,3,4,1,4,4,4,6,0,6,0,1008,1008,1,2,1,0,1028,0,0,1028,0,0,1,0,2,1,4,5,7,1,2,5,1927.0,3,2,360,5,5,2,0,0,130,0,0,0,3,4,1,0,3,2010,9,4,0,0,1,1,1,83,2036,1.0,130,115000
60,4,59.0,11228,1,1,1,3,0,1,0,20,2,2,0,5,7,5,1993,1993,1,1,13,14,2,0.0,2,4,2,2,4,4,1,50,2,531,499,1080,1,0,1,5,1080,1017,0,2097,0,1,2,1,3,1,2,9,7,1,5,1,1993.0,3,3,678,5,5,2,196,187,0,0,0,0,3,4,1,0,12,2008,9,4,0,1,1,1,1,15,3177,3.0,383,228000
20,4,73.0,8899,1,1,0,3,0,4,0,8,2,2,0,2,7,5,2007,2007,1,1,13,14,2,0.0,2,4,2,2,4,0,2,24,6,0,1316,1340,1,0,1,5,1340,0,0,1340,0,0,2,0,3,1,2,6,7,0,3,1,2007.0,0,2,396,5,5,2,100,30,0,0,0,0,3,4,1,0,8,2007,7,5,0,0,1,1,0,0,2680,2.0,130,181134
60,4,74.0,7844,1,1,3,3,0,4,0,19,2,2,0,5,6,7,1978,1978,3,1,6,6,1,203.0,3,4,1,4,4,4,0,209,6,0,463,672,1,4,1,5,672,728,0,1400,0,0,1,1,3,1,4,6,7,1,5,1,1978.0,0,2,440,5,5,2,0,0,0,0,0,0,3,4,1,0,3,2006,9,4,0,1,1,1,1,28,2072,1.5,0,149500
70,4,86.0,22420,1,1,0,3,0,4,0,6,1,2,0,5,6,6,1918,1950,3,1,14,13,2,0.0,3,4,0,2,4,4,1,1128,6,0,242,1370,2,4,0,0,1370,1254,0,2624,1,0,2,1,4,1,4,10,7,1,2,5,1918.0,3,3,864,5,5,0,0,0,0,0,0,0,3,4,1,0,11,2007,9,4,0,1,1,1,1,89,3994,3.5,0,239000
50,4,60.0,8160,1,1,3,3,0,4,0,7,2,2,0,0,5,6,1940,1950,1,1,8,8,2,0.0,3,4,0,4,4,4,0,312,6,0,444,756,1,1,0,1,756,378,0,1134,1,0,1,1,3,1,4,7,7,0,3,5,1940.0,3,1,240,5,5,1,0,0,0,0,0,0,3,4,1,0,4,2007,9,1,0,1,1,1,0,67,1890,2.5,0,126000
20,4,65.0,8450,1,1,3,3,0,4,0,12,2,2,0,2,5,6,1968,1968,1,1,13,14,2,0.0,3,4,1,4,4,4,1,775,6,0,281,1056,1,0,1,5,1056,0,0,1056,1,0,1,0,3,1,4,6,7,1,1,1,1968.0,3,1,304,5,5,2,0,85,184,0,0,0,3,4,1,0,7,2010,9,4,0,0,1,1,1,42,2112,2.0,269,142000
90,5,78.0,7060,1,1,3,3,0,4,0,11,2,2,2,6,7,5,1997,1998,1,1,13,14,1,200.0,3,2,2,2,1,1,2,1309,6,0,35,1344,1,0,1,5,1344,0,0,1344,2,0,2,0,2,2,4,8,7,0,3,1,1997.0,0,4,784,5,5,2,0,0,0,0,0,0,3,4,1,0,11,2008,9,2,0,0,1,1,0,11,2688,4.0,0,206300
20,4,68.0,16635,1,1,0,3,0,2,0,14,2,2,0,2,6,7,1977,2000,1,1,5,5,3,126.0,2,4,1,2,4,4,0,1246,6,0,356,1602,1,2,1,5,1602,0,0,1602,0,1,2,0,3,1,2,8,7,1,5,1,1977.0,0,2,529,5,5,2,240,0,0,0,0,0,3,4,1,0,6,2009,9,4,0,0,1,1,1,32,3204,2.5,240,215000
20,4,100.0,21750,1,1,3,1,0,4,1,11,0,2,0,2,5,5,1954,1954,3,1,6,6,2,0.0,3,4,1,4,4,4,6,0,6,0,988,988,1,0,1,0,988,0,0,988,0,0,1,0,2,1,4,4,7,0,3,1,1954.0,2,2,520,5,5,0,0,0,0,0,0,0,3,4,1,0,2,2008,9,4,0,0,1,1,0,54,1976,1.0,0,113000
60,4,80.0,9200,1,1,3,3,0,4,0,15,2,2,0,5,8,5,1998,1998,1,1,13,14,1,473.0,2,4,2,2,4,4,2,986,6,0,484,1470,1,2,1,5,1470,1160,0,2630,1,0,2,1,4,1,2,8,7,1,5,1,1998.0,0,3,696,5,5,2,0,66,0,0,0,0,3,4,1,0,6,2008,9,4,0,1,1,1,1,10,4100,3.5,66,315000
20,4,72.0,9000,1,1,3,3,0,4,0,12,2,2,0,2,6,5,1956,1956,1,1,14,15,1,74.0,3,4,1,2,4,4,3,616,6,0,580,1196,1,2,1,0,1196,0,0,1196,1,0,1,0,2,1,4,6,7,1,2,1,1956.0,2,1,297,5,5,2,0,44,0,0,0,0,3,4,1,0,5,2008,9,4,0,0,1,1,1,52,2392,2.0,44,139000
60,5,60.0,3378,1,0,3,1,0,4,0,17,2,2,0,5,7,8,1946,1992,1,1,6,6,2,0.0,3,2,1,4,4,4,6,0,6,0,651,651,1,2,1,5,707,682,0,1389,0,0,1,1,3,1,4,6,7,2,2,5,1947.0,3,1,240,5,5,1,0,0,126,0,0,0,3,4,1,0,9,2009,9,4,0,1,1,1,1,63,2040,1.5,126,135000
80,4,68.0,12800,1,1,3,2,0,4,1,20,2,2,0,7,7,5,1989,1989,1,1,14,15,1,145.0,2,4,2,2,4,1,2,1518,6,0,0,1518,1,2,1,5,1644,0,0,1644,1,1,2,0,2,1,2,5,7,1,5,1,1989.0,0,2,569,5,5,2,80,0,0,0,396,0,3,4,1,0,8,2009,9,4,0,0,1,1,1,20,3162,3.5,476,275000
20,4,77.0,8593,1,1,0,3,0,4,0,12,2,2,0,2,4,6,1957,1957,3,1,8,8,2,0.0,3,4,1,4,4,4,5,288,6,0,619,907,1,0,1,5,907,0,0,907,0,0,1,0,3,1,4,5,7,0,3,5,1964.0,3,1,352,5,5,2,0,0,0,0,0,0,3,4,1,0,7,2008,9,4,0,0,1,1,0,51,1814,1.0,0,109008
20,4,64.0,6762,1,1,3,3,0,4,0,5,2,2,0,2,7,5,2007,2007,1,1,13,14,1,108.0,2,4,2,2,4,4,2,664,6,0,544,1208,1,0,1,5,1208,0,0,1208,1,0,2,0,2,1,2,6,7,0,3,1,2007.0,2,2,628,5,5,2,105,54,0,0,0,0,3,4,1,0,9,2007,7,5,0,0,1,1,0,0,2416,3.0,159,195400
20,4,130.0,11457,1,1,0,3,0,0,0,23,2,2,0,2,6,5,1988,1988,1,1,6,6,2,0.0,3,4,1,2,4,2,2,1005,6,0,387,1392,1,4,1,5,1412,0,0,1412,1,0,2,0,3,1,2,6,7,1,5,1,1988.0,3,2,576,5,5,2,0,0,169,0,0,0,3,4,1,0,3,2009,9,4,0,0,1,1,1,21,2804,3.0,169,175000
160,5,21.0,1680,1,1,3,3,0,4,0,2,2,2,3,5,6,5,1971,1971,1,1,6,6,1,232.0,3,4,1,4,4,4,0,387,6,0,96,483,1,4,1,5,483,504,0,987,0,0,1,1,2,1,4,4,7,0,3,5,1971.0,3,1,264,5,5,2,0,0,0,0,0,0,3,4,1,0,7,2008,0,0,0,1,1,1,0,37,1470,1.5,0,85400
50,5,60.0,5586,1,1,0,0,0,4,0,17,1,2,0,0,6,7,1920,1998,1,1,8,8,2,0.0,3,4,0,4,4,4,6,0,6,0,901,901,1,2,1,5,1088,110,0,1198,0,0,1,0,4,1,4,7,7,0,3,6,1978.0,1,0,0,3,3,0,0,98,0,0,0,0,3,2,1,0,9,2008,3,0,0,1,0,1,0,88,2099,1.0,98,79900
160,5,24.0,1920,1,1,3,3,0,4,0,2,2,2,4,5,5,5,1971,1971,1,1,6,6,1,376.0,3,4,1,4,4,4,0,471,6,0,294,765,1,0,1,5,765,600,0,1365,1,0,1,1,2,1,4,6,2,0,3,5,1971.0,3,2,440,5,5,2,240,36,0,0,0,0,3,4,1,0,8,2007,9,4,0,1,1,1,0,36,2130,2.5,276,122500
60,4,100.0,10839,1,1,0,3,0,0,0,8,2,2,0,5,6,5,1997,1998,1,1,13,14,2,0.0,3,4,2,2,4,4,6,0,6,0,926,926,1,0,1,5,926,678,0,1604,0,0,2,1,3,1,4,7,7,1,5,1,1997.0,0,2,470,5,5,2,0,36,0,0,0,0,3,4,1,0,7,2008,9,4,0,1,1,1,1,11,2530,2.5,36,181000
180,5,21.0,1890,1,1,3,3,0,4,0,10,2,2,3,6,4,7,1972,1972,1,1,5,5,2,0.0,3,2,1,2,4,0,0,495,6,0,135,630,1,2,1,5,630,0,0,630,1,0,1,0,1,1,4,3,7,0,3,6,1978.0,1,0,0,3,3,2,88,0,0,0,0,0,3,4,1,0,6,2008,9,4,0,0,0,1,0,36,1260,2.0,88,81000
60,4,43.0,10667,1,1,1,3,0,1,0,5,4,2,0,5,7,6,1996,1996,1,1,13,14,2,0.0,2,4,2,2,4,0,2,385,0,344,70,799,1,0,1,5,827,834,0,1661,1,0,2,1,3,1,2,6,7,1,5,1,1996.0,2,2,550,5,5,2,158,61,0,0,0,0,3,4,1,0,4,2009,5,4,0,1,1,1,1,13,2460,3.5,219,212000
50,5,40.0,4400,1,1,3,3,0,4,0,17,2,2,0,0,6,8,1920,1950,1,1,12,13,2,0.0,3,4,0,1,4,4,6,0,6,0,648,648,1,4,1,0,734,384,0,1118,0,0,1,0,2,1,4,6,7,0,3,5,1990.0,3,2,440,5,5,2,0,0,0,0,0,0,3,4,1,0,10,2006,9,4,0,1,1,1,0,86,1766,1.0,0,116000
45,5,50.0,6000,1,1,3,3,0,4,0,3,2,2,0,1,6,7,1926,2004,1,1,14,15,2,0.0,2,4,2,4,4,4,6,0,6,0,884,884,1,2,1,5,904,0,0,904,0,0,1,0,2,1,4,4,7,0,3,5,1926.0,3,1,180,5,5,2,0,0,105,0,0,0,3,4,1,0,1,2009,9,4,0,0,1,1,0,83,1788,1.0,105,119000
30,4,40.0,4280,1,1,3,3,0,4,0,6,2,2,0,2,5,6,1913,2002,1,1,15,13,2,0.0,3,4,2,4,4,4,3,365,6,0,75,440,1,4,0,5,694,0,0,694,0,0,1,0,2,1,2,4,7,1,2,5,1990.0,3,1,352,2,5,1,0,0,34,0,0,0,3,2,1,0,3,2007,9,4,0,0,1,1,1,94,1134,1.0,34,90350
50,4,67.0,12354,1,0,3,3,0,0,0,7,2,2,0,0,6,8,1920,2000,1,1,14,15,2,0.0,3,4,0,4,0,2,6,0,6,0,684,684,1,2,1,5,684,512,0,1196,0,0,1,0,3,1,2,7,7,0,3,5,2005.0,3,2,528,5,5,2,0,46,0,0,0,0,3,0,3,800,8,2009,4,4,0,1,1,1,0,89,1880,1.0,46,110000
90,4,92.0,12108,1,1,3,3,0,4,0,7,2,2,2,2,4,4,1955,1955,1,1,13,14,1,270.0,3,4,1,4,4,4,0,133,6,0,1307,1440,1,4,0,1,1440,0,0,1440,0,0,2,0,4,2,1,8,7,0,3,6,1978.0,1,0,0,3,3,2,0,0,0,0,0,0,3,4,1,0,9,2008,9,4,0,0,0,1,0,53,2880,2.0,0,118000
50,5,52.0,6240,1,1,3,3,0,4,0,3,2,2,0,0,5,7,1930,1992,1,1,8,8,2,0.0,3,4,2,4,4,4,6,0,6,0,1078,1078,1,4,1,5,1128,445,0,1573,0,0,2,0,3,1,4,8,7,1,2,5,1930.0,3,2,360,5,5,1,0,0,0,0,0,0,3,4,1,0,6,2008,9,4,0,1,1,1,1,78,2651,2.0,0,162900
120,4,53.0,3922,1,1,3,3,0,4,0,0,2,2,4,2,7,5,2006,2007,1,1,15,16,1,72.0,2,4,2,0,4,0,6,0,6,0,1258,1258,1,0,1,5,1258,0,0,1258,0,0,2,0,2,1,2,6,7,1,2,1,2007.0,0,3,648,5,5,2,144,16,0,0,0,0,3,4,1,0,6,2007,7,5,0,0,1,1,1,1,2516,2.0,160,172500
60,4,70.0,8750,1,1,3,3,0,4,0,5,2,2,0,5,7,5,1994,1995,1,1,13,14,2,0.0,2,2,2,2,4,4,2,642,6,0,273,915,1,0,1,5,933,975,0,1908,1,0,2,1,4,1,2,8,7,1,5,1,1994.0,3,2,493,5,5,2,144,133,0,0,0,0,3,4,1,0,7,2008,9,4,0,1,1,1,1,14,2823,3.5,277,210000
20,4,73.0,9855,1,1,3,3,0,0,0,7,2,2,0,2,6,5,1956,1956,3,1,14,15,2,0.0,3,4,1,4,4,4,6,0,6,0,1436,1436,1,1,1,5,1689,0,0,1689,0,0,1,0,3,1,4,7,7,1,2,1,1956.0,3,2,480,5,5,2,0,0,0,0,0,0,3,2,1,0,11,2009,0,4,0,0,1,1,1,53,3125,1.0,0,127500
20,4,137.0,16492,1,1,0,3,0,0,0,12,3,2,0,2,6,6,1966,2002,1,1,3,11,2,0.0,2,4,1,4,4,4,0,247,5,713,557,1517,1,0,1,5,1888,0,0,1888,0,0,2,1,2,1,2,6,4,1,2,1,1966.0,0,2,578,5,5,2,0,0,0,0,0,0,3,4,1,0,6,2010,9,4,0,0,1,1,1,44,3405,2.5,0,190000
60,4,68.0,11214,1,1,0,3,0,0,0,8,2,2,0,5,7,5,1998,1999,1,1,13,14,2,0.0,2,4,2,2,4,4,6,0,6,0,930,930,1,2,1,5,956,930,0,1886,0,0,2,1,4,1,2,10,7,1,5,1,1998.0,0,2,431,5,5,2,89,0,0,0,0,0,3,4,1,0,7,2006,9,4,0,1,1,1,1,8,2816,2.5,89,199900
50,5,50.0,8600,1,1,3,0,0,4,0,9,2,2,0,0,6,6,1937,1950,1,1,8,8,2,0.0,3,4,0,4,4,4,6,0,6,0,780,780,1,4,1,5,780,596,0,1376,0,0,2,0,3,1,4,7,7,1,2,5,1937.0,3,1,198,5,5,0,0,0,0,0,0,0,3,4,1,0,6,2006,9,4,0,1,1,1,1,69,2156,2.0,0,119500
50,5,50.0,6000,1,1,3,3,0,4,0,17,2,2,0,0,3,7,1948,2002,1,1,8,8,2,0.0,3,2,1,4,4,4,0,331,6,0,318,649,1,0,1,5,679,504,0,1183,0,0,1,1,2,1,4,6,7,0,3,5,1981.0,3,1,308,5,5,2,0,176,0,0,0,0,3,4,1,0,6,2007,9,4,0,1,1,1,0,59,1832,1.5,176,120000
30,5,70.0,5684,1,1,3,3,0,4,0,17,2,2,0,2,6,8,1930,2005,3,1,14,15,2,0.0,3,4,0,4,4,4,6,0,6,0,813,813,1,0,1,0,813,0,0,813,0,0,1,0,2,1,2,5,7,0,3,5,1932.0,3,1,270,1,1,0,0,113,0,0,0,0,3,4,1,0,6,2006,9,4,0,0,1,1,0,76,1626,1.0,113,110000
20,4,62.0,70761,1,1,0,2,0,4,1,4,2,2,0,2,7,5,1975,1975,1,7,10,11,2,0.0,3,4,1,2,4,1,0,655,6,0,878,1533,1,4,1,5,1533,0,0,1533,1,0,2,0,2,1,2,5,7,2,5,1,1975.0,3,2,576,5,5,2,200,54,0,0,0,0,3,4,1,0,12,2006,9,4,0,0,1,1,1,31,3066,3.0,254,280000
60,4,68.0,9303,1,1,0,3,0,0,0,23,2,2,0,5,6,5,1996,1997,3,1,13,14,1,42.0,2,4,2,0,4,4,0,742,6,0,130,872,1,0,1,5,888,868,0,1756,1,0,2,1,3,1,4,7,7,0,3,1,1996.0,0,2,422,5,5,2,144,122,0,0,0,0,3,4,1,0,7,2007,9,4,0,1,1,1,0,11,2628,3.5,266,204000
60,1,75.0,9000,1,1,3,3,0,4,0,21,2,2,0,5,8,5,2008,2008,1,1,13,14,2,0.0,2,4,2,2,4,4,6,0,6,0,768,768,1,0,1,5,786,804,0,1590,0,0,2,1,3,1,2,6,7,0,3,1,2008.0,2,2,676,5,5,2,0,30,0,0,0,0,3,4,1,0,6,2009,9,4,0,1,1,1,0,1,2358,2.5,30,210000
90,4,63.0,9297,1,1,3,3,0,4,0,11,2,2,2,2,5,5,1976,1976,1,1,10,11,2,0.0,3,4,1,4,4,4,0,1606,6,0,122,1728,1,4,1,5,1728,0,0,1728,2,0,2,0,4,2,4,8,7,0,3,5,1976.0,3,2,560,5,5,2,0,0,0,0,0,0,3,4,1,0,7,2006,9,3,0,0,1,1,0,30,3456,4.0,0,188000
20,4,80.0,9600,1,1,3,3,0,4,0,14,2,2,0,2,7,6,1973,1973,3,1,6,6,1,320.0,3,4,1,4,4,4,0,916,6,0,326,1242,1,1,1,5,1242,0,0,1242,0,0,1,1,3,1,4,6,7,1,5,1,1973.0,3,2,528,5,5,2,0,0,0,0,0,0,3,4,1,0,9,2007,9,4,0,0,1,1,1,34,2484,1.5,0,175500
70,5,34.0,4571,1,0,3,3,0,4,0,17,2,2,0,5,5,5,1916,1950,1,1,0,0,2,0.0,3,4,0,4,4,4,6,0,6,0,624,624,1,1,0,5,624,720,0,1344,0,0,1,0,4,1,4,7,7,0,3,5,1916.0,3,3,513,1,1,2,0,0,96,0,0,0,3,4,1,0,5,2008,0,0,0,1,1,1,0,92,1968,1.0,96,98000
20,4,68.0,53227,1,1,0,2,0,1,1,4,2,2,0,2,4,6,1954,1994,0,5,10,11,2,0.0,3,4,1,2,4,1,1,1116,6,0,248,1364,1,0,1,5,1663,0,0,1663,1,0,1,0,2,1,2,6,2,2,2,1,1954.0,0,2,529,5,5,2,224,137,0,0,0,0,3,4,1,0,3,2008,9,4,0,0,1,1,1,54,3027,2.0,361,256000
70,5,68.0,5100,1,0,3,3,0,4,0,17,2,2,0,5,8,7,1925,1996,3,1,12,16,2,0.0,3,2,2,4,4,4,6,0,6,0,588,588,1,1,1,5,833,833,0,1666,0,0,1,0,3,1,2,7,7,1,2,5,1925.0,3,1,228,5,5,2,192,63,0,0,0,0,3,2,1,0,6,2008,9,4,0,1,1,1,1,83,2254,1.0,255,161000
50,4,68.0,7015,1,1,0,0,0,0,0,3,2,2,0,0,5,4,1950,1950,1,1,8,8,0,161.0,3,4,1,4,4,4,3,185,6,0,524,709,1,4,1,5,979,224,0,1203,1,0,1,0,3,1,2,5,7,1,5,5,1950.0,3,1,352,5,5,2,0,0,248,0,0,0,3,4,1,0,7,2009,9,4,0,1,1,1,1,59,1912,2.0,248,110000
60,1,75.0,8004,1,1,0,3,0,4,0,21,6,2,0,5,8,5,2009,2009,1,1,13,14,3,110.0,2,4,2,2,4,4,2,544,6,0,288,832,1,0,1,5,832,1103,0,1935,1,0,2,1,3,1,4,8,7,0,3,3,2009.0,0,2,552,5,5,2,0,150,0,0,0,0,3,4,1,0,12,2009,7,5,0,1,1,1,0,0,2767,3.5,150,263435
70,4,60.0,7200,1,1,3,3,0,4,0,18,1,2,0,5,7,9,1936,2007,1,1,14,15,2,0.0,2,2,2,2,1,4,0,350,1,210,0,560,1,0,1,5,575,560,0,1135,1,0,1,0,3,1,2,6,7,0,3,5,1971.0,2,2,576,5,5,2,256,0,0,0,0,0,3,2,1,0,4,2009,9,4,0,1,1,1,0,73,1695,2.0,256,155000
20,4,60.0,8281,1,1,0,3,0,4,0,19,2,2,0,2,5,5,1965,1965,1,1,8,8,2,0.0,3,4,1,4,4,4,5,553,1,311,0,864,1,2,1,5,864,0,0,864,0,0,1,0,3,1,4,5,7,1,4,5,1965.0,3,1,360,5,5,2,0,0,236,0,0,0,3,1,1,0,12,2009,9,4,0,0,1,1,1,44,1728,1.0,236,62383
70,4,74.0,11988,1,1,0,1,0,4,1,6,2,2,0,5,6,7,1934,1995,3,1,12,13,2,0.0,3,4,1,4,4,4,3,326,6,0,389,715,1,1,1,0,849,811,0,1660,0,0,1,1,3,1,4,6,7,1,2,5,1939.0,3,1,240,5,5,2,0,0,0,0,0,0,3,4,1,0,8,2008,9,4,0,1,1,1,1,74,2375,1.5,0,188700
20,4,60.0,8430,1,1,3,1,0,4,1,5,2,2,0,2,5,5,1978,1978,1,1,6,6,1,136.0,3,4,1,2,4,4,5,616,6,0,424,1040,1,4,1,5,1040,0,0,1040,0,0,2,0,3,1,4,5,7,0,3,6,1978.0,1,0,0,3,3,2,0,0,0,0,0,0,3,4,1,0,8,2009,9,4,0,0,0,1,0,31,2080,2.0,0,124000
120,5,68.0,3072,1,1,3,3,0,4,0,0,2,2,4,2,7,5,2004,2004,3,1,13,14,1,18.0,2,4,2,2,4,4,6,0,6,0,1375,1375,1,0,1,5,1414,0,0,1414,0,0,2,0,2,1,2,6,7,1,5,1,2004.0,0,2,398,5,5,2,144,20,0,0,0,0,3,4,1,0,5,2006,9,4,0,0,1,1,1,2,2789,2.0,164,178740
20,4,85.0,10628,1,1,3,3,0,4,0,12,2,2,0,2,7,5,1970,1970,0,5,10,11,2,0.0,3,2,1,4,1,1,2,778,6,0,499,1277,1,4,1,5,1277,0,0,1277,1,0,1,0,2,1,4,5,7,1,4,1,1970.0,3,2,526,5,5,2,0,0,0,0,176,0,3,1,1,0,4,2007,9,4,0,0,1,1,1,37,2554,2.0,176,167000
70,4,79.0,9480,1,1,3,3,0,4,0,12,0,2,0,5,5,7,1942,1995,1,1,8,8,3,224.0,3,4,1,4,4,4,3,386,6,0,342,728,1,0,1,5,888,756,0,1644,0,0,1,1,3,1,2,7,7,2,2,1,1942.0,3,1,312,5,5,2,168,0,0,0,0,0,3,4,1,0,6,2007,9,4,0,1,1,1,1,65,2372,1.5,168,146500
20,4,98.0,11428,1,1,0,3,0,4,0,16,2,2,0,2,8,5,2006,2006,1,1,13,14,3,248.0,2,4,2,2,4,4,6,0,6,0,1626,1626,1,0,1,5,1634,0,0,1634,0,0,2,0,3,1,2,7,7,1,2,1,2006.0,2,3,866,5,5,2,0,44,0,0,0,0,3,4,1,0,5,2007,9,4,0,0,1,1,1,1,3260,2.0,44,250000
60,4,76.0,9291,1,1,0,3,0,0,0,20,7,2,0,5,6,5,1993,1993,1,1,6,6,1,120.0,2,4,2,2,4,4,2,426,6,0,406,832,1,0,1,5,832,878,0,1710,0,0,2,1,3,1,2,7,7,0,3,1,1993.0,2,2,506,5,5,2,144,70,0,0,0,0,3,4,1,0,6,2008,9,4,0,1,1,1,0,15,2542,2.5,214,187000
120,4,68.0,6820,1,1,0,3,0,0,0,22,2,2,4,2,8,5,1985,1985,1,1,6,6,2,0.0,2,4,2,2,4,0,2,368,1,1120,0,1488,1,4,1,5,1502,0,0,1502,1,0,1,1,1,1,2,4,7,0,3,1,1985.0,2,2,528,5,5,2,0,54,0,0,140,0,3,4,1,0,6,2010,9,4,0,0,1,1,0,25,2990,2.5,194,212000
